"ID","nahant_5um_d1_544","nahant_5um_d2_547","nahant_5um_d3_550","nahant_5um_d4_553","nahant_5um_d5_556","nahant_5um_d6_559","nahant_5um_d7_562","nahant_5um_d8_565","nahant_5um_d9_568","nahant_5um_d10_571","nahant_5um_d11_574","nahant_5um_d12_576","nahant_5um_d13_579","nahant_5um_d14_582","nahant_5um_d15_585","nahant_5um_d16_588","nahant_5um_d17_591","nahant_5um_d18_594","nahant_5um_d19_597","nahant_5um_d20_600","nahant_5um_d21_603","nahant_5um_d22_606","nahant_5um_d23_609","nahant_5um_d24_612","nahant_5um_d25_615","nahant_5um_d26_618","nahant_5um_d27_621","nahant_5um_d29_624","nahant_5um_d30_627","nahant_5um_d31_630","nahant_5um_d32_633","nahant_5um_d33_636","nahant_5um_d34_639","nahant_5um_d35_642","nahant_5um_d36_645","nahant_5um_d38_648","nahant_5um_d39_651","nahant_5um_d40_654","nahant_5um_d41_657","nahant_5um_d42_660","nahant_5um_d43_663","nahant_5um_d44_666","nahant_5um_d45_670","nahant_5um_d46_672","nahant_5um_d47_675","nahant_5um_d48_678","nahant_5um_d49_681","nahant_5um_d51_684","nahant_5um_d52_687","nahant_5um_d53_690","nahant_5um_d54_693","nahant_5um_d55_696","nahant_5um_d56_699","nahant_5um_d57_702","nahant_5um_d58_705","nahant_5um_d59_708","nahant_5um_d60_711","nahant_5um_d61_714","nahant_5um_d62_718","nahant_5um_d63_720","nahant_5um_d64_723","nahant_5um_d65_726","nahant_5um_d66_729","nahant_5um_d67_733","nahant_5um_d68_735","nahant_5um_d69_738","nahant_5um_d70_741","nahant_5um_d71_744","nahant_5um_d72_747","nahant_5um_d73_750","nahant_5um_d74_753","nahant_5um_d75_756","nahant_5um_d76_759","nahant_5um_d77_762","nahant_5um_d78_765","nahant_5um_d79_768","nahant_5um_d80_771","nahant_5um_d81_774","nahant_5um_d82_777","nahant_5um_d83_780","nahant_5um_d84_783","nahant_5um_d85_786","nahant_5um_d86_789","nahant_5um_d87_792","nahant_5um_d88_795","nahant_5um_d90_798","nahant_5um_d91_801","nahant_5um_d92_804"
"OTU_392",0,6,3,0,2,0,1,2,11,0,2,7,6,3,4,0,31,6,3,56,32,9,6,4,9,39,3,8,9,1,0,0,4,5,2,0,0,0,4,3,2,0,10,1,0,0,0,0,1,8,9,48,8,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_818",27,11,6,10,11,4,9,8,8,4,2,1,2,1,6,8,1,0,8,2,3,4,3,1,1,4,2,1,7,1,0,1,0,0,0,1,1,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,4,5,12,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,8,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_945",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,1,1,0,0,0,0,1,3,0,2,0,0,0,3,6,4,1,2,4,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,1
"OTU_309",23,9,12,8,1,11,0,18,15,6,4,4,4,5,3,37,3,51,32,7,41,10,8,5,2,1,2,25,16,1,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,3,1,0,0,1,1,5,1,0,0,3,0,5,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_753",0,0,1,0,0,0,0,0,0,2,2,2,1,1,2,1,0,1,0,0,0,0,4,1,7,3,0,0,1,0,0,1,0,0,1,2,4,0,2,1,3,0,0,0,0,0,0,2,0,1,1,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,2,1,0,0,1,0,2,1,1,0,0,0,0
"OTU_2948",11,6,16,9,5,4,9,0,3,4,3,2,5,0,1,3,0,2,3,0,1,1,3,4,0,1,4,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,1,3,0,0,0,1,7,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,2,3,1,0,5,2,1,1,1,0,0,0
"OTU_1401",0,0,0,1,2,3,2,0,0,3,0,1,0,0,1,4,0,0,2,0,2,4,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,3,2,3,1,2,3,1,0,1,0,2,1,0,0,0,0,1,0,2,2,1,0,0,0,0,0
"OTU_896",1,1,0,0,1,2,1,2,2,0,0,1,0,0,0,2,1,0,1,0,1,1,3,1,2,0,1,0,0,3,3,2,0,0,0,1,2,0,1,0,0,0,1,0,2,0,0,2,2,0,0,0,1,1,1,1,1,1,0,0,1,0,2,2,2,5,4,3,4,5,8,8,3,0,1,1,0,1,0,4,7,2,1,0,1,0,0,0
"OTU_85",24,25,22,12,9,21,28,16,20,36,9,14,6,2,9,20,3,16,24,11,22,17,15,16,6,4,9,6,8,6,22,5,7,13,9,23,18,16,7,11,4,6,2,6,2,2,2,9,16,10,9,3,3,7,1,6,4,7,0,1,0,0,5,2,3,6,6,5,7,4,4,5,7,0,0,0,0,2,8,8,5,4,5,1,0,2,0,1
"OTU_507",14,3,2,8,6,10,0,6,1,2,1,3,1,0,8,5,1,3,7,0,7,1,4,5,2,1,2,2,4,2,2,1,2,1,0,4,7,8,4,7,1,4,0,0,9,0,1,1,2,0,0,2,0,1,1,0,0,0,1,0,2,2,1,3,1,1,1,2,8,1,1,2,1,1,0,1,1,0,3,3,6,3,4,1,2,2,4,2
"OTU_2763",1,4,13,4,4,4,7,0,1,1,2,0,2,0,0,2,1,0,3,1,0,0,2,3,0,0,0,0,1,2,3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,3,2,0,0,0,1,1,2,2,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,2,0,1,1,1,1,2,1,1,2,0,0,1,1,0,0
"OTU_18",16,12,9,12,6,8,10,15,9,14,19,9,6,4,12,8,6,9,31,7,18,15,15,13,11,10,12,8,4,24,23,21,12,18,4,34,10,20,20,17,9,17,11,16,10,18,7,14,5,15,10,12,5,20,15,9,12,10,16,15,4,33,35,27,49,23,10,26,26,19,61,61,94,19,31,52,2,6,18,27,37,48,106,18,47,29,16,22
"OTU_1362",0,0,2,1,1,3,2,4,0,5,0,0,0,0,0,1,0,2,1,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,4,0,4,7,6,2,2,0,0,1,0,0,0,0,2,0,2,0,1,1,0,0,0,1
"OTU_153",3,1,0,10,16,2,2,0,0,0,0,0,1,0,0,0,3,3,12,3,0,7,0,0,0,0,0,1,1,0,2,8,0,2,1,2,0,0,7,2,0,4,5,2,0,6,9,2,0,3,4,1,0,3,6,14,0,0,4,5,1,22,4,4,4,5,2,7,7,10,12,9,12,10,0,3,2,0,3,10,14,0,3,3,7,22,12,3
"OTU_61",1,1,2,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,0,1,1,0,2,1,0,1,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0
"OTU_1325",1,0,0,2,0,1,0,0,5,0,0,2,0,10,0,3,4,2,3,5,3,0,0,1,2,5,3,5,2,0,0,0,0,0,0,0,1,1,0,4,4,0,1,7,0,1,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,4,5,4,6,9
"OTU_528",0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,0,3,2,1,0,0,0,0,2,1,0,0,1,0,0,3,0,0,0,1,1,3,0,3,0,0,2,0,0,1,0,1,1,2,2,0,6,0,5,1,10,22,16,14,25
"OTU_833",0,0,0,0,0,0,0,0,0,1,0,0,2,4,3,0,7,2,0,6,0,0,1,3,3,8,1,2,9,0,0,0,0,0,1,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
"OTU_50",20,12,7,14,7,13,12,12,6,14,6,3,6,1,1,14,1,13,8,3,22,1,7,12,1,7,1,6,6,25,12,14,8,7,1,4,8,14,18,9,18,20,17,0,11,18,15,8,9,7,19,3,10,34,15,19,14,5,16,0,0,6,14,9,10,14,4,20,38,28,18,11,13,6,4,0,1,9,6,9,15,10,16,3,4,16,6,2
"OTU_124",0,0,3,3,1,0,0,3,0,0,1,0,0,1,0,2,0,0,0,23,1,0,3,3,2,0,3,1,3,0,6,6,13,19,8,4,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,3,13,10,5,9,6,6,2,0,1,1,0,1,2,0,0
"OTU_371",6,4,7,9,5,4,3,2,1,1,1,1,1,1,1,0,2,0,1,0,0,3,3,5,11,4,4,5,3,9,13,5,4,3,2,1,0,3,2,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,1,0,2,0,1,0,0
"OTU_165",0,2,0,3,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,14,3,3,17,12,29,1,7,23,9,8,5,5,4,2,6,3,1,2,10,2,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"OTU_130",2,3,2,1,4,0,7,2,1,4,2,3,2,0,0,1,0,2,2,1,1,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,6,7,4,11,15,16,22,32,3,1,2,7,1,29,10,11,6,17,4,33,46,14,6,25,3,1,12,10,16,2,11,0,6,3,2,7,29,11,6,8,10,22,9,11,12,42,99,52,112,81
"OTU_290",0,0,1,1,0,1,0,1,0,0,1,5,0,0,0,1,0,3,0,1,1,0,2,2,6,3,1,0,2,2,2,0,0,0,2,5,2,1,0,0,0,1,0,0,0,0,0,13,11,5,5,0,0,3,10,3,5,4,7,1,0,1,2,6,8,4,12,5,1,2,0,2,0,1,0,0,0,0,1,3,6,1,0,1,0,0,0,0
"OTU_1330",0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,7,1,4,0,4,0,0,2,9,13,7,0,0,0,1,6,0,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,1,3,1,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"OTU_210",2,1,0,2,1,6,10,2,2,7,3,2,5,0,3,5,1,4,2,1,2,6,15,11,5,4,2,1,1,5,10,6,7,6,1,2,2,3,4,3,3,1,4,0,1,0,1,2,1,10,3,1,3,3,4,4,4,10,3,0,0,1,10,4,6,9,18,15,9,5,9,4,11,17,4,1,4,3,5,11,3,11,11,3,6,2,4,2
"OTU_105",4,2,1,4,1,10,1,2,1,4,9,3,0,1,2,6,0,7,0,6,0,2,3,6,2,1,1,3,1,6,3,3,2,0,0,28,50,30,19,37,10,10,15,19,121,2,31,65,20,42,38,22,8,6,22,3,8,7,3,0,0,3,7,9,2,2,10,9,5,0,1,3,1,1,3,3,7,9,28,32,32,9,11,4,12,16,1,2
"OTU_328",2,1,4,9,3,8,8,5,1,4,2,0,0,0,1,0,0,1,8,0,5,3,8,1,3,0,2,1,0,1,3,3,0,2,2,16,6,8,10,11,11,8,1,1,2,0,2,6,25,10,11,3,0,10,17,3,1,5,6,1,0,18,6,6,17,3,9,9,6,5,8,1,4,3,6,0,5,3,6,5,8,4,4,2,3,5,2,1
"OTU_470",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,6,6,1,3,7,2,2,11,13,5,0,0,8,0,3,5,12,9,0,5,0,0,0,1,0,0,0,1,1,0,1,3,7,0,3,0,0,0,0,1,3,23,17,24,23,0,2,2,2,2,2,1,0
"OTU_530",1,4,1,3,3,2,1,0,4,1,4,0,1,0,1,0,0,1,0,0,0,1,0,3,3,0,1,1,1,2,2,0,4,0,1,1,6,3,4,6,0,0,1,3,0,0,0,0,1,1,2,0,0,1,0,0,3,4,0,0,0,0,1,0,2,1,0,0,3,0,0,0,0,0,2,0,1,1,0,1,1,0,4,1,0,0,0,1
"OTU_113",7,27,17,8,24,9,13,11,34,23,8,8,28,11,11,10,2,8,26,8,14,16,10,9,2,4,14,9,14,16,5,0,36,14,33,8,13,33,8,12,13,0,11,73,5,10,13,8,11,7,7,11,30,10,6,26,10,22,17,2,8,18,13,11,12,0,11,12,0,10,15,13,5,9,1,8,0,3,5,1,9,2,1,5,2,3,11,6
"OTU_988",1,0,0,0,2,3,5,3,0,1,1,0,1,0,0,0,2,0,0,0,0,1,6,5,1,0,3,0,0,2,4,1,2,0,0,0,0,0,2,0,0,0,2,2,2,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,2,2,0,0,1,5,6,7,2,7,3,4,0,1,1,0,0,1,1,6,2,2,0,2,3,2,0
"OTU_345",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2,0,0,1,3,7,2,4,0,3,6,1,1,2,4,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,5,6,8,11,8,11,9,4,0,1,4,1,3,1,0,1
"OTU_339",0,2,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,3,1,0,0,1,0,0,0,0,0,0,2,4,2,0,1,6,2,0,1,1,1,0,1,1,2,1,4,2,1,0,1,0,0,0,4,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,2,1,5,2,5,3
"OTU_580",3,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,2,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,9,3,2,2,2,0,2,0,5,3,2,3,10,2,3,2,5,1
"OTU_1354",2,0,0,1,2,1,0,2,4,3,0,3,0,0,0,1,0,0,0,0,2,4,0,0,3,0,1,0,1,2,0,0,0,0,0,1,2,2,1,0,3,1,1,0,0,0,0,1,0,0,2,2,0,0,1,0,1,1,0,0,0,0,1,3,1,1,2,0,1,1,0,1,2,0,1,0,1,2,1,1,2,0,0,1,0,0,0,1
"OTU_783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,1,0,0,0,1,6,1,13,16,10,4,7,2,8,3,17,0,3,10,4
"OTU_96",1,1,4,3,0,2,2,6,15,3,2,15,18,36,37,16,99,32,4,111,27,7,12,10,36,47,48,13,18,5,1,3,1,3,8,3,4,4,11,11,7,1,18,4,4,1,0,1,0,0,1,5,1,1,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,3,0,1,1,0,3,3,15,7,15,11,16
"OTU_474",2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,3,1,3,1,0,0,1,1,2,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,2,1,1,1,0,3,0,0,0,1,9,2,3,0,1,1,0,9,0,0,1,6,2,0,4,2,3,1,1,1,4,2,2,0,0
"OTU_1993",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,1,1,0,5,2,3,0,4,0,5,1,0,1,0,1,4,1,0,1,1,0,0,5,4,0,1,1,0,0,0
"OTU_802",0,0,2,0,0,3,0,3,2,0,0,0,1,0,2,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,3,1,0,0,1,1,0,0,0,2,13,2,11,2,0,0,4,0,0,2,0,0,1,1,1,0,0,1,0,0,2,1,0,0
"OTU_647",2,0,0,2,0,0,4,2,0,2,1,0,0,0,0,0,1,2,2,0,3,1,1,2,1,1,0,0,1,7,3,4,0,2,0,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,4,0,2,3,3,1,11,2,3,0,5,1,2,1,2,0,0,0,0,0,1,0,3,2,1,0,1,1,2,0
"OTU_879",2,3,1,0,1,0,0,0,3,5,2,1,1,0,0,0,0,0,1,0,3,2,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,2,2,1,1,0,1,0,1,0,0,4,4,1,2,3,1,1,3,0,1,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0
"OTU_995",2,0,1,1,0,0,0,0,2,0,2,0,2,0,1,2,0,0,0,0,2,2,1,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,3,0,2,1,2,0,0,0,1,0,2,0,0,0,3,2,1,1,1,0,0,0,0,0,1,2,0,0,0,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_94",2,7,6,0,0,4,1,2,2,1,0,4,5,6,8,0,3,0,4,5,1,0,0,2,2,1,2,2,0,2,3,2,2,0,1,1,1,0,2,3,0,0,1,0,1,0,0,0,0,4,0,0,0,5,2,2,2,3,1,0,0,0,4,0,0,0,0,2,4,3,3,3,8,0,3,7,0,1,1,3,2,7,11,2,4,2,0,0
"OTU_352",5,2,2,3,0,3,0,0,2,0,1,0,2,0,2,3,0,1,2,0,2,0,4,0,2,2,1,0,0,2,0,5,1,0,0,2,2,4,2,3,0,2,0,1,2,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,3,0,2,0,0,1,1,0,3,2,4,3,3,0,5,2,5,4,2,0
"OTU_522",1,2,3,3,4,0,10,10,6,1,0,0,0,0,0,1,0,5,0,0,2,0,2,0,2,0,0,0,1,1,0,3,1,1,3,5,1,2,5,0,0,4,0,0,0,1,5,0,0,1,1,2,2,3,4,5,3,1,15,0,3,2,1,0,8,1,11,4,8,0,1,0,0,1,0,0,2,1,2,0,1,0,0,1,2,0,0,0
"OTU_853",8,2,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0,1,1,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_643",0,0,0,2,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,2,3,6,2,1,0,1,7,0,2,0,0,0
"OTU_696",0,0,1,1,0,2,3,2,0,1,0,2,1,0,0,1,0,0,2,0,1,1,3,3,2,0,0,0,1,0,2,1,0,3,0,2,4,3,3,0,0,0,1,2,0,1,1,1,0,3,0,0,0,4,0,3,3,0,3,2,0,2,10,0,1,2,3,5,5,0,2,2,1,1,0,0,0,1,0,0,1,0,1,2,1,0,0,3
"OTU_677",11,3,1,13,7,17,6,3,2,11,2,17,47,8,5,15,11,5,5,0,2,3,6,2,3,0,1,1,0,4,3,6,6,0,0,1,2,0,3,1,3,3,7,0,1,2,1,0,1,2,0,1,0,1,3,2,1,3,4,0,0,0,0,0,3,0,2,4,1,0,3,1,3,0,2,0,1,0,1,0,0,0,1,0,1,0,2,2
"OTU_1567",0,0,0,1,0,1,1,3,0,0,2,2,2,0,3,3,1,1,1,0,2,2,1,4,1,1,0,0,1,2,2,3,1,0,0,1,1,1,0,1,1,1,3,0,0,0,0,1,0,0,0,3,3,2,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"OTU_981",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,18,1,0,2,1,1,4,2,3,0,0,1,0,0,1,0,0,0,0,1,2,3,7,9,30,2,6,13,4,0,2,12,1,0,10,9
"OTU_21",4,9,2,0,2,0,2,0,1,0,1,1,3,0,2,1,1,0,3,0,2,1,0,2,4,3,8,2,4,4,4,10,6,0,2,2,0,0,1,1,6,0,0,2,0,0,0,0,0,1,0,0,2,4,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,5,4,3,9,2,0,0,1,0,4,8,3,1,2,0,2
"OTU_1054",0,1,0,3,0,0,1,0,4,4,1,0,0,1,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,1,2,1,0,1,2,1,5,3,2,1,0,1,1,1,1,2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_97",35,17,15,26,17,23,24,28,18,17,14,15,9,3,3,14,0,6,21,14,23,16,20,25,10,11,2,5,4,15,14,20,12,19,2,37,34,36,22,15,11,15,5,10,12,1,4,16,16,28,19,11,4,27,25,6,12,7,16,11,4,41,20,15,22,9,35,30,33,16,30,9,16,3,12,1,3,4,14,16,26,8,18,3,15,18,5,4
"OTU_846",0,2,2,0,0,0,2,0,6,1,0,6,3,1,0,0,7,2,5,19,23,38,0,0,3,14,1,1,3,0,0,0,0,2,2,0,0,0,1,2,2,3,3,2,0,0,0,1,0,6,1,15,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1058",0,0,0,0,2,1,2,0,1,0,0,3,0,0,1,0,2,2,2,3,3,0,4,7,3,2,3,2,4,1,2,1,2,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_2243",0,2,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,2,0,1,0,5,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,2,0,3,4,2,0,1,0,0,0,0,0,0,0,0,6,1,0,2,0,1,0,0
"OTU_555",4,0,3,2,3,6,2,1,0,3,0,4,24,2,2,3,12,3,5,3,4,0,0,1,1,0,6,2,0,1,1,0,0,0,1,1,0,0,1,0,0,2,4,7,5,2,1,0,1,2,0,1,3,2,0,1,2,4,0,0,1,1,1,0,3,5,1,1,4,1,6,2,1,3,1,1,1,2,1,3,1,2,2,2,17,7,20,20
"OTU_1154",4,6,4,0,2,0,4,1,4,5,1,3,4,4,0,2,0,0,1,2,2,4,1,0,1,0,3,1,1,1,2,0,0,1,2,0,2,0,0,3,1,3,0,2,2,1,1,1,7,3,0,0,2,3,4,2,0,1,0,0,0,0,0,2,2,2,0,5,7,2,4,5,1,0,1,0,2,2,5,2,2,6,3,2,1,1,0,0
"OTU_43",12,6,7,1,2,8,6,8,13,3,1,1,8,3,1,2,4,1,10,3,1,2,2,1,3,7,12,2,1,5,3,7,0,0,0,0,0,1,5,0,1,0,5,1,0,0,0,0,0,0,1,0,0,1,5,2,3,3,0,0,0,0,0,0,0,1,2,4,3,8,7,11,10,1,12,4,0,0,0,1,0,4,6,3,4,2,6,5
"OTU_2",44,84,75,5,13,21,14,13,18,13,10,4,1,2,17,6,5,7,31,17,15,13,18,35,19,15,34,21,14,55,33,46,33,37,18,15,16,11,30,10,13,18,4,52,72,14,45,108,142,94,124,50,31,97,62,16,39,16,21,3,6,32,14,23,44,29,21,16,36,18,167,121,162,25,63,52,11,5,19,39,38,75,241,22,21,25,3,6
"OTU_353",3,7,22,3,0,2,3,0,0,2,5,0,0,1,7,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"OTU_31",17,13,1,24,16,22,21,21,8,8,8,5,7,1,7,5,7,6,26,14,16,17,16,9,3,8,15,4,4,4,7,7,2,8,0,13,12,13,9,10,6,72,20,19,21,43,34,12,15,19,13,16,9,13,12,4,12,2,48,23,4,127,13,17,49,24,29,15,27,35,39,20,11,6,17,3,5,5,9,10,16,6,11,8,13,11,13,7
"OTU_930",0,0,0,2,0,0,0,2,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,4,0,0,4,1,1,0,0,1,3,0,0,0,4,1,3,3,2,3,3,2,0,0,0,0
"OTU_664",0,0,0,0,1,0,0,0,1,0,2,3,2,1,0,4,5,5,3,0,0,0,1,0,1,0,2,1,1,1,2,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,3,1,2,0,2,0,2,2,3,4,5,0,13
"OTU_669",0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,4,3,1,0,0,1,2,1,0,2,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,1,0,5,0,0,0,0,2,0,1,0,3,1,1,5,0,1,0,0,1,0,0,0,0,2,2,4,2,1,0,0,0
"OTU_658",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,6,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,10,15,10,2,5,1,1,0,1,4,0,0
