"ID","Nov2rep1","Nov3rep1","Nov6rep1","Nov9rep1","Nov10rep1","Nov11rep1","Nov12rep1","Nov13rep1","Nov16rep1","Nov17rep1","Nov18rep1","Nov19rep1","Nov20rep1","Nov24rep1","Nov25rep1","Nov26rep1","Nov27rep1","Dec1rep1","Dec2rep1","Dec3rep1","Dec7rep1","Dec8rep1","Dec9rep1","Dec10rep1","Dec11rep1","Dec14rep1","Dec15rep1","Dec16rep1","Dec17rep1","Dec18rep1","Dec21rep1","Dec23rep1","Jan4rep1","Jan5rep1","Jan6rep1","Jan7rep1","Jan11rep1","Jan12rep1","Jan13rep1","Jan14rep1","Jan15rep1","Jan18rep1","Jan19rep1","Jan20rep1","Jan21rep1","Jan25rep1","Jan26rep1","Jan27rep1","Jan28rep1","Jan29rep1","Feb1rep1","Feb2rep1","Feb3rep1","Feb4rep1","Feb5rep1","Feb8rep1","Feb9rep1","Feb11rep1","Feb12rep1","Feb15rep1","Feb16rep1","Feb18rep1","Feb19rep1","Feb22rep1","Feb23rep1","Feb25rep1","Feb26rep1","Feb29rep1","Mar2rep1","Mar3rep1","Mar4rep1","Mar7rep1","Mar8rep1","Mar9rep1","Mar10rep1","Mar11rep1","Mar14rep1","Mar15rep1","Mar21rep1","Mar22rep1","Mar23rep1","Mar24rep1","Mar28rep1","Apr18rep1"
"OTU_873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,1,2,0,0,1,1,1,2,2,1,1,3,4,2,3,4,2,3,1,1,1,1,2,0,3,2,2,1,0,1,1,0,0,0
"OTU_147",1,0,0,0,5,4,1,1,2,0,0,0,3,2,2,1,0,3,2,4,7,4,1,0,1,1,3,1,7,0,4,1,1,3,3,9,0,2,1,3,1,1,8,3,2,5,3,1,1,1,4,2,2,6,2,2,4,2,2,7,5,6,4,4,4,9,7,1,3,1,1,3,0,0,1,2,0,0,0,0,1,1,0,0
"OTU_856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,5,3,3,1,0,0,4,1,0,1,1,2,0,2,1,2,2,2,2,1,1,1,0,0,2,1,1,0,0,0,1,0,0,0
"OTU_781",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,3,1,0,0,3,0,1,2,1,0
"OTU_804",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,2,0,1,0,3,2,2,1,2,0,3,0,0,0,0,2,0,0,1,1,1,0,1,0,2,0,0,0,2,1,0,1,1,1,2,1,1,4,7,2,4,3,3,3,4,14,9,14,15,4,0,9
"OTU_73",5,9,1,11,10,6,19,24,51,22,10,8,23,12,8,9,9,23,10,13,4,8,6,1,3,7,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5",52,3,63,84,65,64,93,86,88,84,75,39,44,55,95,108,106,111,111,97,93,72,137,113,135,39,33,15,19,45,86,81,95,91,89,75,108,79,77,54,69,77,54,57,55,48,47,53,60,61,51,46,38,57,42,41,48,41,40,18,29,20,26,20,35,26,25,24,23,38,31,27,38,44,27,29,31,30,16,19,29,35,30,1
"OTU_443",4,5,4,0,1,1,1,1,3,4,1,2,3,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1854",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,3,0,2,1,1,0,0,1,0,2,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"OTU_615",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,3,0,2,5,0,0,0
"OTU_15",2,1,3,14,20,25,10,6,11,4,1,1,1,60,34,40,31,26,32,31,36,30,31,25,27,5,4,0,2,2,51,49,54,67,77,87,46,42,55,78,52,64,108,79,87,104,77,70,61,70,48,42,71,77,28,53,63,42,23,35,33,52,28,46,34,40,14,8,4,1,6,6,3,3,3,3,1,0,1,0,2,0,0,1
"OTU_175",0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,5,1,1,0,1,1,3,1,1,8,12,5,5,9,4,15,11,5,8,7,12,11,6,1,10,1
"OTU_153",2,1,7,0,0,0,0,0,0,4,4,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,5,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,6,1,1,1,5,1,2,0,3,3,9,4,9,8,6,15,12,12,6,10,11,8,10,0,18,4
"OTU_493",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
"OTU_774",0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_11735",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,3,1,3,1,0,1,1,0,1,0,4,1,3,2,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_612",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32
"OTU_103",0,0,7,0,0,0,0,0,0,3,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,8,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,2,2,0,0,0,1,1,7,6,6,2,4,7,8,14,11,14,4,7,46,11,27,10,53,6,0
"OTU_1920",0,0,1,1,0,0,0,1,2,0,1,1,1,0,0,1,2,0,1,2,2,2,3,1,3,4,2,1,1,0,3,3,3,2,2,3,3,1,6,3,4,0,0,0,1,4,5,4,4,2,1,4,2,1,2,0,4,2,0,1,1,1,2,1,1,3,3,2,2,0,3,4,2,1,3,1,1,2,0,2,5,0,0,0
"OTU_234",0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,4,4,4,6,5,2,1,5,7,5,2,1,0,1,0,2,0,0,3,1,1,2,4,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,3,1,0,0,1,1,0,0,0,2,0,0,0,3,2,1,0,1,5,3,3,2,2
"OTU_22710",0,0,0,3,0,3,1,2,1,1,1,1,0,2,2,2,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,1,0,1,2,0,0,0,3,2,1,0,2,1,0,0,2,0,1,0,1,1,3,0,0,0,0,1,1,0,0,3,2,2,0,0,0,0,1,0,1,0,1,0,0,1,4,1,0,0,0,0,0,0
"OTU_181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,5,0,1,3,6,8,11,6,8,5,16,14,5,9,9,11,7,7,4,7,7,18,5,1,5,4,7,1,3,3,1,2,4,0,0,1,0,0,0
"OTU_114",1,1,6,0,1,1,0,0,1,1,4,2,1,2,0,1,3,1,1,0,2,0,3,1,0,7,1,5,8,1,3,0,3,1,4,1,0,8,1,1,1,0,2,1,2,1,2,2,7,1,1,0,3,2,6,1,2,6,9,3,3,1,2,3,5,3,5,12,12,12,7,11,12,10,11,11,7,12,14,12,11,0,3,14
"OTU_283",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,1,1,0,1,15,42,2,0,0,0,1,0,0,0,1,0,0,20,3,0,8,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0
"OTU_436",0,1,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,0,2,0,1,0,0,0,0,0,2
"OTU_128",0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,0,1,2,0,0,10,2,3,2,0,0,0,2,1,0,3,1,1,2,1,2,3,1,2,1,2,0,3,4,2,6,7,3,1,2,3,5,1,6,5,10,11,4,6,1,9,2,3,10,5,7,7,5,3,13,8,10,10,4,8,4,10,5,3,4,5,2,1,16
"OTU_415",0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,1,2,0,1,1,2,0,4,1,4,2,0,3,1,0,4,1,1,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,3,1,1,0,3,1,1,0,3,0,0,0,1,1,1,1,0,0,1,0,1,0,3,1,1,0,0,0,0,0
"OTU_16509",0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,3,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,0,0,0,0
"OTU_218",0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,5,1,2,6,0,1,3,4,0,3,1,0,3,5,1,2,3,2,1,3,1,2,1,2,0,2,1,4,3,1,0,1,1,0,7,3,3,2,8,1,6,6,4,5,4,4,1,10,1,0,4
"OTU_29173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,0,0,0,0,1,0,0,2,1,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_19541",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,2,1,0,0,2,1,2,1,1,2,0,3,0,0,1,0,0,2,1,6,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU_949",0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"OTU_179",12,16,4,1,4,4,1,4,2,0,0,2,5,3,0,2,0,5,2,3,7,6,1,2,0,4,1,1,3,1,0,0,0,1,1,0,0,1,1,0,2,4,5,1,3,1,3,1,0,1,0,0,1,0,1,2,2,2,2,1,4,3,1,0,1,3,2,4,6,2,0,0,1,0,2,0,1,1,0,0,0,0,0,1
"OTU_2192",2,0,0,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4,0,1,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0
"OTU_54",21,1,27,12,16,16,4,7,14,10,10,3,2,9,7,8,7,17,9,3,12,14,9,16,12,11,5,2,5,5,9,10,7,9,12,15,8,12,3,8,12,16,8,15,13,11,5,17,13,11,2,5,4,13,8,4,9,10,7,4,9,9,3,7,4,4,5,6,7,3,4,3,4,6,6,5,6,3,7,1,9,1,2,2
"OTU_16788",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
"OTU_197",11,0,4,5,5,2,4,3,10,5,2,2,1,1,2,4,5,1,2,5,2,1,3,1,5,2,1,0,1,1,5,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_627",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,1,0,1,0,1,2,0,0,1,1,0,2,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,3,2,1,2,0,0,0,0,0,0,0,0
"OTU_8487",0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,2,4,0,0,0,1,1,0,0,1,0,0,1,2,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,0,2,0,0,0,0,0,10,5,6,8,12,15,8,10,5,8,15,7,6,14,8,8,6,14,9,6,4,3,4,7,11,4,6,7,2,3,4,4,7,5,2,1,4,4,1,3,0,5,1,0,0,1,0,3,2,1,0,0,3,0
"OTU_13",12,7,8,4,4,3,6,4,5,7,1,11,13,13,6,3,12,27,28,20,68,56,22,29,21,27,25,27,29,13,21,30,22,29,28,41,35,39,25,72,39,45,78,57,44,69,71,81,51,69,69,83,60,117,31,74,98,129,65,91,193,109,158,207,199,285,233,178,196,136,97,106,125,98,112,107,92,84,38,51,54,9,45,45
"OTU_591",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,1,2,1,2,3,0,0,0,1,0,0,1,0,2,0,1,0,1,1,4,2,3,1,1,1,1,1,0,1,1,0,0,1,0,0,0,4,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"OTU_51",14,3,16,47,44,15,24,12,18,27,15,6,7,5,14,13,2,8,5,10,7,4,7,6,5,7,7,6,6,7,3,3,12,3,5,5,6,11,5,1,9,8,4,3,6,9,6,0,6,3,7,5,6,5,9,7,5,8,9,10,5,4,4,4,2,2,5,4,4,2,6,7,4,2,1,3,3,2,0,0,1,0,0,2
"OTU_708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,1,0,2,3,0,0,0,1,0,0,1,2,1,3,5,1,2,1,1,0,0,1
"OTU_293",0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,2,0,0,0,0,1,1,1,0,0,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,2,0,0,4,0,2,1,3,3,0,0,4,5,0,3,1,1,0
"OTU_154",0,1,1,1,2,0,0,0,0,0,0,0,1,7,0,4,2,1,2,2,4,4,2,0,1,1,1,0,1,1,1,2,1,2,2,3,2,3,4,2,4,1,5,4,0,2,6,2,1,2,1,3,5,4,2,4,6,3,2,0,6,4,3,1,5,4,4,2,2,1,2,2,3,1,4,2,3,0,1,0,1,4,0,2
"OTU_348",0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,1,0,2,0,2,0,2,2,0,0,1,0,0,0,1,2,1,0,1,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,2,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
"OTU_2553",0,0,0,1,0,0,0,0,1,0,2,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,1,1,0,2,1,1,0,0
"OTU_343",0,0,0,1,1,0,0,0,0,1,0,0,0,4,4,0,2,1,2,4,1,1,1,0,3,0,0,0,0,0,0,0,0,3,3,2,0,1,1,2,2,1,0,2,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0,0,0,2,1,0
"OTU_289",1,0,0,8,13,3,3,4,2,2,1,1,3,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_121",2,1,1,0,0,1,0,4,3,0,0,0,0,2,2,0,2,5,3,2,2,3,0,0,0,5,3,3,6,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,2,0,2,5,0,2,2,3,0,1,0,2,1,0,1,6,0,0,2,0,3,2,1,1,2,6,2,1,3,5,9,8,61
"OTU_15653",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,4,1,1,0,2,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,3,4,1,2,0,1,0,2,0,1,3,3,0,1,0,1,0,1,3,1,2,1,0,2,0,0,0,1,1,0,1,0
"OTU_3689",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,4,2,3,0,1,2,0,0,1,1,0,1,0,1,2,0,2,1,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
"OTU_18500",1,0,0,1,0,2,2,2,1,1,3,0,0,0,0,1,0,2,2,4,0,1,1,0,1,0,0,0,1,3,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"OTU_705",0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU_7160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,3,0,2,2,1,1,0,1,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_306",0,0,0,0,0,1,0,1,2,0,2,1,1,1,4,2,1,0,3,1,0,1,0,2,4,0,0,0,0,2,3,2,1,0,1,1,2,2,4,2,2,3,2,1,0,0,0,1,1,0,2,2,0,1,0,2,0,0,0,0,2,2,1,2,0,0,6,0,1,1,0,1,1,1,1,1,0,1,1,2,2,0,1,1
"OTU_15155",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,2,0,2,1,1,0,0,0,0,0,0,1,3,0,2,0,2,0,2,0,0,0,1,0,0,0,0,1,2,0,2,0,2,1,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0
"OTU_5832",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,1,2,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,2,0,2,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_469",0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,1,1,0,0,1,2,0,0,0,1,3,1,2,1,1,1,2,1,0,0,0,0,0
"OTU_87",68,172,50,7,13,4,5,11,2,3,8,20,23,4,2,1,2,2,1,0,2,3,1,1,0,11,7,14,11,7,1,0,7,0,0,1,3,2,2,2,0,1,2,1,2,1,2,0,4,2,0,2,1,0,1,3,1,0,3,0,1,1,0,2,1,0,1,4,0,3,4,4,1,3,2,2,3,0,3,0,1,0,1,0
"OTU_118",13,2,8,7,7,20,7,6,3,4,4,3,4,5,8,8,7,4,5,10,2,4,6,6,4,6,5,3,0,3,1,8,4,5,4,16,1,9,3,14,9,2,1,4,2,5,6,5,6,1,2,3,2,1,2,4,4,1,3,1,0,1,1,3,4,3,2,0,3,3,3,2,1,3,4,3,8,2,4,2,3,0,2,0
"OTU_825",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,1
"OTU_446",1,0,0,1,0,2,0,1,1,0,1,0,0,1,0,1,0,0,1,0,3,3,0,1,1,0,1,0,0,0,0,0,7,1,0,3,3,2,3,0,0,0,0,1,5,2,2,1,0,0,0,2,3,2,2,1,2,0,2,0,0,0,2,0,0,0,1,1,2,0,4,1,2,2,1,1,1,0,1,0,1,0,0,0
"OTU_156",3,3,5,2,0,0,1,1,1,0,1,2,3,1,2,2,3,1,3,0,1,0,3,1,1,4,3,3,5,2,3,4,4,4,6,7,2,6,3,2,2,4,2,3,3,2,4,3,4,5,2,2,4,1,1,2,0,1,5,1,1,5,2,1,0,0,2,1,2,8,3,6,3,2,5,4,3,4,5,3,5,5,2,3
"OTU_940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,4,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"OTU_634",0,3,0,1,2,0,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"OTU_312",0,0,3,0,0,0,0,0,0,2,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"OTU_345",0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,2,2,0,2,2,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,3,2,1,0,5,0,2,0,0,3,2,1,2,3,1,2,3,1,2,7,5,3,2,1,1,6
"OTU_440",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,16
"OTU_638",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,3,1,1,0,1,0,2,1,0,1,1,0,0,0,1,0,1,0,1,2,0,1,1,3,1,0,0,0,0,0,0,0
"OTU_184",6,3,7,2,4,5,6,5,1,3,2,3,5,0,0,0,0,2,0,0,0,3,1,2,1,2,4,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0
"OTU_434",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,3,1,0,0,4,1
"OTU_375",0,3,5,3,5,3,5,2,2,5,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2538",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,3,5,5,2,1,0,2,1,2,7,5,5,6,9,4,11,3,4,1,4,1,1,1,1,0,1,2,2,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
